"contributors_enabled","created_at","default_profile","default_profile_image","description","entities__url__urls__display_url","entities__url__urls__expanded_url","entities__url__urls__indices__001","entities__url__urls__indices__002","entities__url__urls__url","favourites_count","follow_request_sent","followers_count","following","friends_count","geo_enabled","has_extended_profile","id","id_str","is_translation_enabled","is_translator","lang","listed_count","location","name","notifications","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_banner_url","profile_image_url","profile_image_url_https","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","protected","screen_name","statuses_count","time_zone","translator_type","url","utc_offset","verified","entities__|","entities__|__urls__display_url","entities__|__urls__expanded_url","entities__|__urls__indices__001","entities__|__urls__indices__002","entities__|__urls__url","entities__description__urls__display_url","entities__description__urls__expanded_url","entities__description__urls__indices__001","entities__description__urls__indices__002","entities__description__urls__url"
"False","1414727868","False","False","Congressman representing 4th District of Arkansas; Vice Chair of Federal Lands Subcommittee. Husband. Father of four. Hot Springs native. Engineer. Forester.","westerman.house.gov","http://westerman.house.gov","0","22","http://t.co/bUBMKnHR6S","107","False","6303","False","736","True","True","2852998461","2852998461","True","False","en","311","Hot Springs, Arkansas","Rep. Bruce Westerman","False","FFFFFF","http://pbs.twimg.com/profile_background_images/528177731960193024/IW50B7C2.jpeg","https://pbs.twimg.com/profile_background_images/528177731960193024/IW50B7C2.jpeg","True","https://pbs.twimg.com/profile_banners/2852998461/1430163066","http://pbs.twimg.com/profile_images/824665830029983744/TdMa3mtS_normal.jpg","https://pbs.twimg.com/profile_images/824665830029983744/TdMa3mtS_normal.jpg","BE0F34","000000","000000","000000","False","False","RepWesterman","3118","Central Time (US & Canada)","none","http://t.co/bUBMKnHR6S","-18000","True","","","","","","","","","","",""
"False","1294160889","False","False","Former educator & state legislator; founder & chair of FL Ports Caucus; founder of 5000 Role Models Project, a dropout prevention program for boys of color","wilson.house.gov","http://wilson.house.gov/","0","22","http://t.co/kFPGLDFQ6U","121","False","17345","False","3040","True","False","234014087","234014087","False","False","en","832","Washington DC","Rep Frederica Wilson","False","C0DEED","http://pbs.twimg.com/profile_background_images/378800000117322717/16920f2023b180f0c2de6e4003d441c3.jpeg","https://pbs.twimg.com/profile_background_images/378800000117322717/16920f2023b180f0c2de6e4003d441c3.jpeg","False","https://pbs.twimg.com/profile_banners/234014087/1389881659","http://pbs.twimg.com/profile_images/834075814266335232/bbqCTnO-_normal.jpg","https://pbs.twimg.com/profile_images/834075814266335232/bbqCTnO-_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepWilson","8747","Eastern Time (US & Canada)","none","http://t.co/kFPGLDFQ6U","-14400","True","","","","","","","","","","",""
"False","1300395981","True","False","Member of Congress Proudly Representing CA's 19th Congressional District in Silicon Valley's cities of San Jose, Morgan Hill & Gilroy","lofgren.house.gov","http://lofgren.house.gov","0","22","http://t.co/gxyqi3ANcp","14","False","21425","False","104","False","False","267938462","267938462","False","False","en","900","","Rep. Zoe Lofgren","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/267938462/1392215420","http://pbs.twimg.com/profile_images/510125443094024192/eVbv3QDN_normal.jpeg","https://pbs.twimg.com/profile_images/510125443094024192/eVbv3QDN_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepZoeLofgren","1807","Eastern Time (US & Canada)","none","http://t.co/gxyqi3ANcp","-14400","True","","","","","","","","","","",""
"False","1253654197","False","False","Proudly serving the 4th Congressional District of Alabama in Congress","","","","","","104","False","14770","False","114","True","False","76452765","76452765","False","False","en","977","Haleyville, AL","Rep. Robert Aderholt","False","1C24B0","http://pbs.twimg.com/profile_background_images/444155847/Flag.jpg","https://pbs.twimg.com/profile_background_images/444155847/Flag.jpg","True","https://pbs.twimg.com/profile_banners/76452765/1493489866","http://pbs.twimg.com/profile_images/570322469345431552/muwv_7EV_normal.jpeg","https://pbs.twimg.com/profile_images/570322469345431552/muwv_7EV_normal.jpeg","A60C25","FFFFFF","DDFFCC","333333","True","False","Robert_Aderholt","1279","Central Time (US & Canada)","none","null","-18000","True","","","","","","","","","","",""
"False","1404851623","False","False","Official Campaign Twitter for Rob Portman for Senate 2016. All tweets are from the campaign unless signed -RP.","robportman.com","http://robportman.com","0","23","https://t.co/q1s3M480IL","1","False","19504","False","1696","True","False","2612307559","2612307559","False","False","en","382","United States","Rob Portman","False","C0DEED","http://pbs.twimg.com/profile_background_images/486614702626054144/Mm0ws4B2.jpeg","https://pbs.twimg.com/profile_background_images/486614702626054144/Mm0ws4B2.jpeg","False","https://pbs.twimg.com/profile_banners/2612307559/1469561680","http://pbs.twimg.com/profile_images/529059743135191040/pON-Ej9B_normal.jpeg","https://pbs.twimg.com/profile_images/529059743135191040/pON-Ej9B_normal.jpeg","0084B4","FFFFFF","DDEEF6","333333","True","False","robportman","6655","Eastern Time (US & Canada)","none","https://t.co/q1s3M480IL","-14400","True","","","","","","","","","","",""
"False","1215541549","False","False","proud husband, father, grandfather; humble Rep. of VA's 1st District; Seapower and Projection Forces Subcommittee Chair; advocate of sportsman-led conservation","wittman.house.gov","http://wittman.house.gov","0","22","http://t.co/JcHDjLlep2","204","False","23521","False","6895","True","False","15356407","15356407","False","False","en","1273","Montross, VA","Rep. Rob Wittman","False","003399","http://pbs.twimg.com/profile_background_images/70624730/2010-01-28_13-05-53_143.231.249.141.jpg","https://pbs.twimg.com/profile_background_images/70624730/2010-01-28_13-05-53_143.231.249.141.jpg","False","https://pbs.twimg.com/profile_banners/15356407/1407871365","http://pbs.twimg.com/profile_images/499275063418302464/Aw8e7K6v_normal.jpeg","https://pbs.twimg.com/profile_images/499275063418302464/Aw8e7K6v_normal.jpeg","003399","000000","CC9933","000000","True","False","RobWittman","4582","Eastern Time (US & Canada)","none","http://t.co/JcHDjLlep2","-14400","True","","","","","","","","","","",""
"False","1354803604","False","False","Proudly representing the 13th Congressional District of Illinois.","rodneydavis.house.gov","http://rodneydavis.house.gov","0","20","http://t.co/foaAG4Df","129","False","11578","False","550","True","False","993153006","993153006","False","False","en","614","Taylorville, IL","US Rep Rodney Davis","False","C0DEED","http://pbs.twimg.com/profile_background_images/459415882943303680/o4_xVmMU.jpeg","https://pbs.twimg.com/profile_background_images/459415882943303680/o4_xVmMU.jpeg","False","https://pbs.twimg.com/profile_banners/993153006/1494256858","http://pbs.twimg.com/profile_images/861602080712216576/Qa1f4EOG_normal.jpg","https://pbs.twimg.com/profile_images/861602080712216576/Qa1f4EOG_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","False","False","RodneyDavis","3875","Central Time (US & Canada)","none","http://t.co/foaAG4Df","-18000","True","","","","","","","","","","",""
"False","1362354635","False","False","Husband. Father. Grandfather. OB/GYN. Cattle feeder. Congressman #KS01","","","","","","111","False","2339","False","189","True","False","1240107944","1240107944","False","False","en","77","Great Bend, KS","Dr. Roger Marshall","False","000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/1240107944/1483490647","http://pbs.twimg.com/profile_images/798553908645941248/4yew8Qaz_normal.jpg","https://pbs.twimg.com/profile_images/798553908645941248/4yew8Qaz_normal.jpg","FFCC4D","000000","000000","000000","False","False","RogerMarshallMD","747","Pacific Time (US & Canada)","none","null","-25200","True","","","","","","","","","","",""
"False","1297354095","False","False","U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/a6CyBjcD79","","","","","","53","False","106301","False","389","True","False","250188760","250188760","False","False","en","2907","Oregon","Ron Wyden","False","FFFFFF","http://pbs.twimg.com/profile_background_images/537502357/bg.jpg","https://pbs.twimg.com/profile_background_images/537502357/bg.jpg","False","https://pbs.twimg.com/profile_banners/250188760/1398198071","http://pbs.twimg.com/profile_images/847448688448294912/zobeO8dK_normal.jpg","https://pbs.twimg.com/profile_images/847448688448294912/zobeO8dK_normal.jpg","1784B6","C0DEED","DDEEF6","333333","True","False","RonWyden","4622","Pacific Time (US & Canada)","none","https://t.co/PeDrcHcuFw","-25200","True","description","Instagram.com/RonWyden","http://Instagram.com/RonWyden","114","137","https://t.co/a6CyBjcD79","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","wyden.senate.gov","http://wyden.senate.gov","0","23","https://t.co/PeDrcHcuFw","","","","",""
"False","1273083092","False","False","Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class & those in need. Tweets from Rosa are signed -Rosa","delauro.house.gov","http://delauro.house.gov","0","22","http://t.co/IEn4FrZ95W","12","False","29104","False","2606","True","False","140519774","140519774","False","False","en","1155","New Haven, CT","Rosa DeLauro","False","000000","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","False","https://pbs.twimg.com/profile_banners/140519774/1450710256","http://pbs.twimg.com/profile_images/677211963865358338/ZbwzWm8I_normal.jpg","https://pbs.twimg.com/profile_images/677211963865358338/ZbwzWm8I_normal.jpg","3B94D9","000000","000000","000000","False","False","rosadelauro","5418","Eastern Time (US & Canada)","none","http://t.co/IEn4FrZ95W","-14400","True","","","","","","","","","","",""
"False","1452630786","True","False","Campaign account for U.S. Congresswoman Jacky Rosen for Nevada’s 3rd District. Ready to fight for our families being let down by career politicians. #NV03","rosenfornevada.com","http://www.rosenfornevada.com","0","23","https://t.co/rPM1vxxJFb","45","False","1524","False","346","False","False","4749863113","4749863113","False","False","en","74","Henderson, NV","Jacky Rosen","False","F5F8FA","null","null","False","https://pbs.twimg.com/profile_banners/4749863113/1453758239","http://pbs.twimg.com/profile_images/691741185736441856/6eKSSSdH_normal.jpg","https://pbs.twimg.com/profile_images/691741185736441856/6eKSSSdH_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RosenforNevada","191","Pacific Time (US & Canada)","none","https://t.co/rPM1vxxJFb","-25200","False","","","","","","","","","","",""
"False","1207061970","False","False","Blessed to rep beautiful South Florida and the wonderful folks who live here!","ros-lehtinen.house.gov","http://ros-lehtinen.house.gov","0","23","https://t.co/4TcYrpc886","3","False","95809","False","2180","True","True","14275291","14275291","False","False","en","2040","Miami, Florida","Ileana Ros-Lehtinen","False","000000","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif","False","https://pbs.twimg.com/profile_banners/14275291/1487083876","http://pbs.twimg.com/profile_images/831516229890371584/MkmSU3JM_normal.jpg","https://pbs.twimg.com/profile_images/831516229890371584/MkmSU3JM_normal.jpg","E81C4F","000000","000000","000000","False","False","RosLehtinen","24603","Eastern Time (US & Canada)","none","https://t.co/4TcYrpc886","-14400","True","","","","","","","","","","",""
"False","1235012283","False","False","Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri.","blunt.senate.gov","http://blunt.senate.gov","0","22","http://t.co/PG3SSnhQDI","60","False","61548","False","7164","False","False","21269970","21269970","False","False","en","2989","Missouri","Senator Roy Blunt","False","C0DEED","http://pbs.twimg.com/profile_background_images/404712624/twitter_background_image_3.jpg","https://pbs.twimg.com/profile_background_images/404712624/twitter_background_image_3.jpg","False","https://pbs.twimg.com/profile_banners/21269970/1407953971","http://pbs.twimg.com/profile_images/535810548802125824/X0pxn3zA_normal.jpeg","https://pbs.twimg.com/profile_images/535810548802125824/X0pxn3zA_normal.jpeg","0084B4","C0DEED","DDEEF6","333333","True","False","RoyBlunt","8529","Eastern Time (US & Canada)","none","http://t.co/PG3SSnhQDI","-14400","True","","","","","","","","","","",""
"False","1297191678","False","False","Faithfully serving the Third Congressional District of Texas.","samjohnson.house.gov","http://samjohnson.house.gov","0","22","http://t.co/16udr7zv3r","13","False","8417","False","439","False","False","249288197","249288197","False","False","en","584","Third District of Texas","Sam Johnson","False","D51507","http://pbs.twimg.com/profile_background_images/862041835/be48c838464ad1d0ab01e510a0e4e4cb.jpeg","https://pbs.twimg.com/profile_background_images/862041835/be48c838464ad1d0ab01e510a0e4e4cb.jpeg","False","https://pbs.twimg.com/profile_banners/249288197/1412864117","http://pbs.twimg.com/profile_images/1238704702/CSJ41303WylieRallyCsjCloser_normal.jpg","https://pbs.twimg.com/profile_images/1238704702/CSJ41303WylieRallyCsjCloser_normal.jpg","0B1291","000000","DDEEF6","333333","False","False","SamsPressShop","972","Eastern Time (US & Canada)","none","http://t.co/16udr7zv3r","-14400","True","","","","","","","","","","",""
"False","1297210990","False","False","Proudly representing Georgia's 2nd Congressional District.\r\nRanking Member of MilCon/VA Approps Subcommittee \r\nhttp://t.co/jORrdOYPnj","","","","","","150","False","13410","False","788","True","False","249410485","249410485","False","False","en","706","Georgia 2nd CD & Washington DC","Sanford Bishop, Jr.","False","C0DEED","http://pbs.twimg.com/profile_background_images/378800000116677422/da053d79162bc9230a13c02fec78db28.jpeg","https://pbs.twimg.com/profile_background_images/378800000116677422/da053d79162bc9230a13c02fec78db28.jpeg","False","https://pbs.twimg.com/profile_banners/249410485/1402940063","http://pbs.twimg.com/profile_images/2429733840/rjl32rw6zxkszb84av5z_normal.jpeg","https://pbs.twimg.com/profile_images/2429733840/rjl32rw6zxkszb84av5z_normal.jpeg","007BA8","FFFFFF","DDEEF6","333333","True","False","SanfordBishop","1632","Eastern Time (US & Canada)","none","http://t.co/ozJucyCFUb","-14400","True","description","fb.me/sanfordbishop","http://fb.me/sanfordbishop","111","133","http://t.co/jORrdOYPnj","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","bishop.house.gov","http://bishop.house.gov","0","22","http://t.co/ozJucyCFUb","","","","",""
"False","1243220648","False","False","Dad, Warrior Diplomat, U.S. Congressman VA-02, former Virginia House of Delegates. Author of Trust Betrayed, Navy SEAL, Iraq war.","scotttaylor.us","http://www.scotttaylor.us","0","23","https://t.co/X02jVLpMVK","1233","False","8818","False","3432","True","False","42337890","42337890","False","False","en","351","ÜT: 38.426011,-75.568344","Scott Taylor","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/42337890/1451794924","http://pbs.twimg.com/profile_images/642331148094455809/w-ce0esG_normal.jpg","https://pbs.twimg.com/profile_images/642331148094455809/w-ce0esG_normal.jpg","0084B4","C0DEED","DDEEF6","333333","True","False","Scotttaylorva","5767","Mid-Atlantic","none","https://t.co/X02jVLpMVK","-7200","True","","","","","","","","","","",""
"False","1240276516","False","False","Husband, father of two, 45th Governor of Wisconsin, reformer, leader & principled conservative.","ScottWalker.com","http://ScottWalker.com","0","23","https://t.co/6ymo6WqnGg","14","False","274914","False","199","True","False","33750798","33750798","False","False","en","3731","Wisconsin, USA","Scott Walker","False","061D32","http://pbs.twimg.com/profile_background_images/378800000099278052/c1a5afaf6a4fcd723a1dbb1b9520ea22.jpeg","https://pbs.twimg.com/profile_background_images/378800000099278052/c1a5afaf6a4fcd723a1dbb1b9520ea22.jpeg","False","https://pbs.twimg.com/profile_banners/33750798/1460043834","http://pbs.twimg.com/profile_images/676456602753372160/HEOStest_normal.jpg","https://pbs.twimg.com/profile_images/676456602753372160/HEOStest_normal.jpg","0084B4","FFFFFF","E4ECF0","333333","False","False","ScottWalker","9918","Central Time (US & Canada)","none","https://t.co/6ymo6WqnGg","-18000","True","","","","","","","","","","",""
"False","1294242572","False","False","Gov. Dennis Daugaard is the 32nd Governor of South Dakota.","sd.gov/governor","http://www.sd.gov/governor","0","22","http://t.co/KkDqycg79G","40","False","14198","False","580","False","False","234406945","234406945","False","False","en","387","South Dakota","Gov. Dennis Daugaard","False","719DF4","http://pbs.twimg.com/profile_background_images/189092545/backg.jpg","https://pbs.twimg.com/profile_background_images/189092545/backg.jpg","False","https://pbs.twimg.com/profile_banners/234406945/1412306835","http://pbs.twimg.com/profile_images/1257658926/image_normal.jpg","https://pbs.twimg.com/profile_images/1257658926/image_normal.jpg","0084B4","A8C7F7","C0DFEC","333333","True","False","SDGovDaugaard","4678","Central Time (US & Canada)","none","http://t.co/KkDqycg79G","-18000","True","","","","","","","","","","",""
"False","1253714330","False","False","Follow Sen. Alexander in TN, in DC, and in the news.","alexander.senate.gov","http://www.alexander.senate.gov","0","22","http://t.co/YlhSoXnhmc","5","False","54887","False","426","True","False","76649729","76649729","False","False","en","2050","","Sen. Lamar Alexander","False","C0DEED","http://pbs.twimg.com/profile_background_images/378800000026259255/de59007b453927d78d651445178fdbe5.jpeg","https://pbs.twimg.com/profile_background_images/378800000026259255/de59007b453927d78d651445178fdbe5.jpeg","False","https://pbs.twimg.com/profile_banners/76649729/1373926533","http://pbs.twimg.com/profile_images/824390599361044480/nZa0YXpu_normal.jpg","https://pbs.twimg.com/profile_images/824390599361044480/nZa0YXpu_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","SenAlexander","3512","Eastern Time (US & Canada)","none","http://t.co/YlhSoXnhmc","-14400","True","","","","","","","","","","",""
"False","1357570347","False","False","News from the office of Independent U.S. Senator Angus King of Maine. Operated by the Press Team. Following/retweeting does not equal an endorsement.","king.senate.gov","http://king.senate.gov","0","22","http://t.co/i9TZOoGqOm","94","False","41387","False","543","True","False","1068481578","1068481578","False","False","en","1200","","Senator Angus King","False","045C0E","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/1068481578/1489679522","http://pbs.twimg.com/profile_images/378800000406004520/c5e846a94969202654cf1ac5fafc3659_normal.jpeg","https://pbs.twimg.com/profile_images/378800000406004520/c5e846a94969202654cf1ac5fafc3659_normal.jpeg","0084B4","000000","DDEEF6","333333","False","False","SenAngusKing","2780","Eastern Time (US & Canada)","none","http://t.co/i9TZOoGqOm","-14400","True","","","","","","","","","","",""
"False","1362687675","False","False","U.S. Senate Majority Leader Mitch McConnell","republicanleader.senate.gov","http://republicanleader.senate.gov","0","23","https://t.co/J5RQpHiTgo","0","False","258811","False","92","False","False","1249982359","1249982359","False","False","en","1973","Washington, DC","Leader McConnell","False","0066CC","http://pbs.twimg.com/profile_background_images/610931592719110144/NRkHoCHG.jpg","https://pbs.twimg.com/profile_background_images/610931592719110144/NRkHoCHG.jpg","True","https://pbs.twimg.com/profile_banners/1249982359/1421272216","http://pbs.twimg.com/profile_images/732596482336002049/JYMrr9_4_normal.jpg","https://pbs.twimg.com/profile_images/732596482336002049/JYMrr9_4_normal.jpg","AD0000","000000","000000","000000","True","False","SenateMajLdr","1969","Eastern Time (US & Canada)","none","https://t.co/J5RQpHiTgo","-14400","True","","","","","","","","","","",""
"False","1357756184","False","False","Official Twitter account of United States Senator Tammy Baldwin's office, proudly working for the State of Wisconsin. Tweets from Tammy are signed -TB.","baldwin.senate.gov","http://www.baldwin.senate.gov/","0","22","http://t.co/p7vErFeoRD","473","False","39603","False","2690","True","False","1074518754","1074518754","False","False","en","1555","Washington, D.C.","Sen. Tammy Baldwin","False","022330","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","False","https://pbs.twimg.com/profile_banners/1074518754/1443648530","http://pbs.twimg.com/profile_images/656152457756692481/jq9YvUuw_normal.jpg","https://pbs.twimg.com/profile_images/656152457756692481/jq9YvUuw_normal.jpg","0084B4","A8C7F7","C0DFEC","333333","True","False","SenatorBaldwin","9867","Central Time (US & Canada)","none","http://t.co/p7vErFeoRD","-18000","True","","","","","","","","","","",""
"False","1234921983","False","False","U.S. Senator from North Carolina, Chairman of the Senate Select Committee on Intelligence","burr.senate.gov","http://burr.senate.gov","0","22","http://t.co/MHZvAsvWrN","44","False","70316","False","1839","True","False","21157904","21157904","False","False","en","2773","Winston-Salem, NC","Richard Burr","False","C0DEED","http://pbs.twimg.com/profile_background_images/821443790/958deacf216c26cd1a8e60fee00a2323.jpeg","https://pbs.twimg.com/profile_background_images/821443790/958deacf216c26cd1a8e60fee00a2323.jpeg","True","https://pbs.twimg.com/profile_banners/21157904/1402319779","http://pbs.twimg.com/profile_images/588079658819653632/wwdO4Eqv_normal.jpg","https://pbs.twimg.com/profile_images/588079658819653632/wwdO4Eqv_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","SenatorBurr","3127","Quito","none","http://t.co/MHZvAsvWrN","-18000","True","","","","","","","","","","",""
"False","1267125712","False","False","U.S. Senator from Washington State | Tweets from Maria are signed –MC | Facebook:https://t.co/qLmMk10nJI\nRT≠endorsement","","","","","","166","False","61357","False","1498","True","False","117501995","117501995","False","False","en","1731","Washington, D.C.","Sen. Maria Cantwell","False","B8B6B6","http://pbs.twimg.com/profile_background_images/693190798284750848/Dzn7oBzW.png","https://pbs.twimg.com/profile_background_images/693190798284750848/Dzn7oBzW.png","True","https://pbs.twimg.com/profile_banners/117501995/1475088293","http://pbs.twimg.com/profile_images/693192439046103041/I5UrYsCi_normal.jpg","https://pbs.twimg.com/profile_images/693192439046103041/I5UrYsCi_normal.jpg","4A913C","25377E","FFFFFF","25378F","True","False","SenatorCantwell","3698","Eastern Time (US & Canada)","none","https://t.co/5P50HzPLoB","-14400","True","description","facebook.com/senatorcantwell","http://facebook.com/senatorcantwell","81","104","https://t.co/qLmMk10nJI","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","cantwell.senate.gov","http://www.cantwell.senate.gov","0","23","https://t.co/5P50HzPLoB","","","","",""
"False","1264629833","False","False","U.S. Senator Ben Cardin of MD. Ranking Member, Foreign Relations Committee. https://t.co/H6tSwFVj7t https://t.co/Qon77TTwV7…","","","","","","1125","False","119752","False","1487","True","False","109071031","109071031","False","False","en","2403","MD/DC","Senator Ben Cardin","False","131516","http://pbs.twimg.com/profile_background_images/458706762556665856/3Ne75toH.jpeg","https://pbs.twimg.com/profile_background_images/458706762556665856/3Ne75toH.jpeg","False","https://pbs.twimg.com/profile_banners/109071031/1485040390","http://pbs.twimg.com/profile_images/819389297497358336/roJC8ZOo_normal.jpg","https://pbs.twimg.com/profile_images/819389297497358336/roJC8ZOo_normal.jpg","3B94D9","FFFFFF","EFEFEF","333333","True","False","SenatorCardin","8154","Eastern Time (US & Canada)","none","https://t.co/z9qFNLiW0I","-14400","True","description","Instagram.com/senatorcardin","http://Instagram.com/senatorcardin","76","99","https://t.co/H6tSwFVj7t","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","facebook.com/senatorbencard","http://facebook.com/senatorbencard","100","123","https://t.co/Qon77TTwV7","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","cardin.senate.gov","http://www.cardin.senate.gov","0","23","https://t.co/z9qFNLiW0I","","","","",""
"False","1297280802","False","False","U.S. Senator for Delaware | Ranking Member of @EPWDems","carper.senate.gov","http://www.carper.senate.gov","0","22","http://t.co/0KSoFFra6j","789","False","50676","False","1071","True","False","249787913","249787913","False","False","en","1451","Delaware","Senator Tom Carper","False","D6DDE1","http://pbs.twimg.com/profile_background_images/206172638/moran_twitter.jpg","https://pbs.twimg.com/profile_background_images/206172638/moran_twitter.jpg","False","https://pbs.twimg.com/profile_banners/249787913/1466708976","http://pbs.twimg.com/profile_images/378800000497501114/77d2bd85a246e66e8f77670018fbaaca_normal.jpeg","https://pbs.twimg.com/profile_images/378800000497501114/77d2bd85a246e66e8f77670018fbaaca_normal.jpeg","1E3F66","BAC1C4","E2E8EB","737373","True","False","SenatorCarper","5799","Eastern Time (US & Canada)","none","http://t.co/0KSoFFra6j","-14400","True","","","","","","","","","","",""
"False","1233255419","False","False","United States Senator from Maine. \r\n\r\nAll tweets originate from the Press Office of Senator Susan Collins.","collins.senate.gov","http://collins.senate.gov","0","22","http://t.co/GC3gCGTqQX","33","False","85973","False","953","True","False","19726613","19726613","False","False","en","2833","Maine","Sen. Susan Collins","False","FFFFFF","http://pbs.twimg.com/profile_background_images/200231365/newbannerbg2.jpg","https://pbs.twimg.com/profile_background_images/200231365/newbannerbg2.jpg","False","https://pbs.twimg.com/profile_banners/19726613/1449072601","http://pbs.twimg.com/profile_images/588697537013383168/Kf_x_1u1_normal.jpg","https://pbs.twimg.com/profile_images/588697537013383168/Kf_x_1u1_normal.jpg","516C87","FFFFFF","C7D9ED","192F45","True","False","SenatorCollins","2110","Eastern Time (US & Canada)","none","http://t.co/GC3gCGTqQX","-14400","True","","","","","","","","","","",""
"False","1296834642","True","False","Serving the people of Illinois. Senate Democratic Whip. Follows/RTs do not equal an endorsement.","durbin.senate.gov","http://durbin.senate.gov","0","22","http://t.co/RrpApq5oN1","577","False","148683","False","2440","True","False","247334603","247334603","False","False","en","3511","","Senator Dick Durbin","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/247334603/1438365026","http://pbs.twimg.com/profile_images/871723567456686081/fbJgQgO1_normal.jpg","https://pbs.twimg.com/profile_images/871723567456686081/fbJgQgO1_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","SenatorDurbin","9124","Central Time (US & Canada)","none","http://t.co/RrpApq5oN1","-18000","True","","","","","","","","","","",""
"False","1304349999","False","False","Mike Enzi is Wyoming’s 20th U.S. Senator. His joy of representing Wyoming is topped by few things. (Being a grandfather and fly-fishing are two).","enzi.senate.gov","http://www.enzi.senate.gov","0","22","http://t.co/Vxn9wmrQ3U","6","False","40469","False","586","False","False","291756142","291756142","False","False","en","1168","","Mike Enzi","False","022330","http://pbs.twimg.com/profile_background_images/757844521/6e9194ad8ddbe6113f4192a59db8a0c4.jpeg","https://pbs.twimg.com/profile_background_images/757844521/6e9194ad8ddbe6113f4192a59db8a0c4.jpeg","False","https://pbs.twimg.com/profile_banners/291756142/1399045146","http://pbs.twimg.com/profile_images/378800000059842815/d29a4825955e66d55338fe6ee386fe30_normal.png","https://pbs.twimg.com/profile_images/378800000059842815/d29a4825955e66d55338fe6ee386fe30_normal.png","0084B4","FFFFFF","DDEEF6","333333","True","False","SenatorEnzi","3400","Quito","none","http://t.co/Vxn9wmrQ3U","-18000","True","","","","","","","","","","",""
"False","1357663747","False","False","U.S. Senator and Cherry County rancher working to bring some Nebraska common sense to Washington","fischer.senate.gov","http://fischer.senate.gov","0","20","http://t.co/0O49SY7v","32","False","37260","False","174","False","False","1071402577","1071402577","False","False","en","1177","","Senator Deb Fischer","False","B4C9FA","http://pbs.twimg.com/profile_background_images/776934757/0f1d0841d864a86abd9e27a363356a3a.jpeg","https://pbs.twimg.com/profile_background_images/776934757/0f1d0841d864a86abd9e27a363356a3a.jpeg","False","https://pbs.twimg.com/profile_banners/1071402577/1467819561","http://pbs.twimg.com/profile_images/816319022182649860/pev9bNlJ_normal.jpg","https://pbs.twimg.com/profile_images/816319022182649860/pev9bNlJ_normal.jpg","E81C4F","FFFFFF","EFEFEF","333333","True","False","SenatorFischer","3583","Eastern Time (US & Canada)","none","http://t.co/0O49SY7v","-14400","True","","","","","","","","","","",""
